Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Turkey,TUR,7990.393,8738.461,9710.216,10355.608,13252.538,16002.788,19105.07,20487.529,24257.205,28943.631,30626.784,33747.401,40586.356,42848.895,52199.745,59486.074,69680.334,69152.286,66229.687,71906.203,84256.659,,,,
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,United Arab Emirates,ARE,36827.681,34029.76,35628.572,41301.421,44909.749,54282.601,53200.836,55951.086,57025.517,60380.822,61979.634,69584.992,72272.903,77139.012,78290.45,82628.511,95745.37,110241.021,112551.231,115847.864,119841.227,,,,
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,United Kingdom,GBR,116529.926,116152.225,132331.029,137919.537,149144.224,173977.148,174567.535,181802.526,192840.196,200174.196,198454.373,196635.541,196697.88,200980.936,195759.128,185660.21,187724.731,193456.252,178920.264,194251.991,160786.949,,,,
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,United States,USA,1051886.284,1072560.83,1105556.496,1127888.526,1167301.442,1161023.538,1167605.803,1152215.404,1206549.343,1263292.501,1185104.727,1233120.425,1193516.825,1176091.241,1168430.878,1158020.265,1250593.68,1249115.879,1238598.923,1288411.451,1319980.654,,,,
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Vietnam,VNM,3.667,0,0,0,425.372,627.057,1140.437,1899.506,2159.863,3065.612,2566.9,4103.373,5210.807,8767.797,9402.188,11221.02,12489.802,13912.598,15386.732,18063.642,16292.481,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Argentina,ARG,52.3690147906743,52.4381774812041,56.6609986087494,54.5276175753612,51.315120141237,51.0585163743686,49.6909630517058,50.577988493501,49.5374921235035,47.4033063006862,48.0383754043518,46.6815409787297,44.6231820185104,43.4582511505588,44.6459491479085,47.0504051352205,46.4551667856778,48.1854375622081,45.9007408910992,47.947310197894,45.7808309051965,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Australia,AUS,30.0384119329333,30.1232507557829,31.5703921024462,31.520951138176,30.761126863148,31.0511756569848,29.2423533925638,27.5090528361697,27.398232881035,27.6149137451308,24.8095264969806,26.3464306429784,28.4022894521668,27.7525782018914,28.3828348286728,27.4236013645723,27.223610999113,28.4676869090555,27.7241392534924,29.6819752791307,30.4219082255212,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Austria,AUT,48.908322922244,51.3422601720681,52.910596239009,52.0231213872832,50.3095311063439,51.3745505161814,50.5555555555556,53.4530386740332,51.7915309446254,50.6102954183619,51.2764771460424,51.7547221461812,51.5797506995675,51.4942412095997,50.8984992101106,50.7693088914843,51.356894919533,49.949330630967,52.1372458410351,50.13216809624,49.0411112985771,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Belgium,BEL,46.1317294028223,47.8581253684417,48.1861225602071,47.4146373310701,46.7778793418647,48.0944246000932,48.8427544986329,47.9136334066479,47.8555952077492,45.1263883569514,47.3439404632065,46.6102855577621,49.404647589783,48.1104314762771,48.3256018690956,47.4414451542002,47.0174441325896,48.9039500158848,51.5140832657666,49.3915966386555,49.0791793256067,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Brazil,BRA,70.7500167190531,72.3013275292006,72.4520445624017,72.799685020292,72.7871458581729,72.5885579634566,72.7562225475842,73.350790258566,72.7849551035367,71.3590930435366,70.7756006911616,69.677739763823,68.277332482014,67.0418774287389,66.8278570825239,66.3980592764476,66.1369625135034,65.261066969353,68.4045464533269,65.2488031589615,65.8012668051974,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Canada,CAN,45.086094308496,44.8836918979651,45.4119834778745,44.174363830419,43.9794189621635,43.2386750388142,43.5056606291565,44.2930375347544,44.1800409766092,43.2561490171864,43.8857515958518,43.1445235270858,44.2643598157171,45.6618003412403,45.4363696752219,44.6331222925691,46.6985326811916,45.1984445238208,44.9745620627855,44.2452823215487,42.9150898502119,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Chile,CHL,61.0746897682042,64.159891598916,65.9536164354548,63.6512366470985,64.3359100491919,60.3735067291698,55.1076142792119,54.1891977861187,52.3159463487332,52.1167155059542,53.2013969732247,54.8442677269715,53.2546329881949,52.2012578616352,54.7633171194685,55.1796322489392,65.9756347256347,66.2345616004899,67.3125480294215,60.1928444557219,57.7233895174325,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,China,CHN,14.5541351569927,14.6720420674074,14.8991053810888,13.86611350256,14.113645148821,14.7567802810906,16.0950130212737,16.8369997694574,17.9997170776776,19.0655620659465,18.9197828125854,18.877856404769,17.0008435795975,16.9133677646981,15.6513307560964,15.2211246026846,14.8391430030743,14.7395760308519,13.7262744406334,13.8692345680767,12.4086605993954,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Czech Republic,CZE,,14.750760280312,14.7495796466275,15.5083636363636,14.2586002372479,14.7737900397475,14.4204231830727,16.0189232888197,17.011727707528,14.5483115419965,15.5051644307254,16.4713821237961,16.4547426780764,18.1299454619968,17.8695731819014,17.1969742450621,17.6390127862028,18.5950802676636,19.5809199318569,18.1158464177332,17.9890812874703,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Denmark,DNK,37.3387685568265,40.772242473336,38.953861971469,38.5933273219116,42.8580591366814,37.9242023978866,42.574611306368,43.8485221674877,45.7942682359199,47.4996428061152,46.7188691012404,45.786952233338,39.8795101826992,43.3147329516632,45.3632328895118,39.5931977325775,43.05727836556,45.1151893791488,43.5620726583738,42.7165354330709,46.5534465534466,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Finland,FIN,49.3854138213603,47.4586744940522,46.0167333575846,42.7555270746556,42.3513043478261,42.065581617999,44.2608908467939,48.272311949038,47.763662829165,45.785829194936,41.7148733770408,42.9165923547946,39.4387863356673,42.473764757324,48.9464501409207,41.9320888494987,41.4694251819589,46.4753142412855,46.7342575350024,41.3874888823006,46.0328088382993,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,France,FRA,59.6085425956348,60.2495990376905,63.1487236969481,61.705658412781,61.3077044272885,60.9292554230995,61.2912984967191,60.5815304544887,61.0237225560661,59.4726080518931,62.4723403436532,61.472879469686,60.3565123298593,60.4816933854491,59.6991662284985,60.4179684120469,59.9784820031299,59.5237390626695,60.912259776048,57.5938198904323,60.6896626367798,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Germany,DEU,35.8745455549159,37.7472825640098,38.8161413243307,38.7294526351466,38.9144687984044,38.9711459192086,39.5368814986498,39.7226271113779,39.4454426694369,38.1793520281704,38.2918950497431,37.5699090297689,36.9206514623165,36.1331348209801,36.0767178732407,35.8811591037332,32.5137754311135,35.2249232283926,36.313798083769,35.1353331672504,34.8970717607138,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Ghana,GHA,90.5711695376247,87.2873769024172,86.9496855345912,86.6232827187274,87.9054054054054,86.8789808917197,86.5825688073395,87.2852233676976,85.7782754759239,84.5481049562682,86.3275039745628,87.2529644268775,87.6021143680923,87.125748502994,87.1525957000524,90.3996865203762,90.8582089552239,90.1685393258427,88.2492863939106,80.1451905626134,69.4434339759913,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Iceland,ISL,83.195020746888,87.7016129032258,89.239332096475,85.2189781021898,87.1939736346516,87.0646766169154,87.4564459930314,85.3403141361257,86.1702127659574,79.4915254237288,80.2792321116928,81.25,82.0642978003384,80.2955665024631,79.8668885191348,82.1256038647343,79.6825396825397,79.9307958477509,80.8928571428571,79.0654205607477,77.9727095516569,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,India,IND,22.5734789825758,24.0174263800954,22.9684636203566,23.021253322819,23.526996919079,24.2820397425624,23.4114898923371,24.545606935032,24.9463275206839,25.5971768137797,24.7597405959956,23.2178245937068,22.9228705221394,22.0135637097344,21.2604400002079,21.065512231745,20.0751972106023,22.0331877229148,22.5819088053365,20.7840174125847,19.7415848917849,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Indonesia,IDN,57.6112459959603,57.8552938833879,53.7584084008522,51.2901623053991,50.6602327931923,49.2450016649052,51.6705925701728,51.9825556040122,43.8620417935779,58.8807684276467,50.8567307453184,51.1739671002295,51.3207547169811,51.5454960140756,51.1408719521348,44.2235562875206,44.2985197047221,37.7115215322918,43.1310343711305,47.9625060839501,37.5006501950585,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Israel,ISR,64.9960380348653,63.5736783859709,60.88537038533,61.4515886161723,59.0510792904467,54.9272577545979,53.493677486638,50.5136221527468,50.418410041841,48.4057441888767,48.1549815498155,47.1954882608962,48.9913712686567,41.5192701545336,41.3077021987913,41.1085720982012,40.0338527986926,42.8157060750926,42.1226254123535,40.8420716452866,40.3080331241099,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Italy,ITA,60.4470704257031,61.7068215310295,62.7734107236649,62.5736995130206,61.5602160246691,61.3054897739505,60.8143447335917,59.1872099707576,56.8984684819221,55.6702205583137,54.7621955688008,54.7404154648864,52.2392734105857,50.046033747766,48.3635828433765,47.6873554597162,46.6914474570629,45.7748731026905,47.0319134365155,44.0570637670409,43.9862163008827,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Jamaica,JAM,96.0071781067743,94.9275362318841,95.599128540305,95.7943925233645,95.8049886621315,95.5771305285868,95.5501897205933,95.212966453072,95.4596622889306,95.6289978678038,95.8937198067633,94.7312210751157,95.0752393980848,94.6269678302532,94.5918015845677,96.2477120195241,97.0892274211099,95.8920907418761,94.1527955612463,93.8296787353391,92.8132387706856,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Japan,JPN,59.2023097875916,60.4414765955363,59.4864040341206,59.2232312156966,58.3941786731018,57.5837039651008,56.2400227093056,56.5879329877659,55.2927634902024,54.2321709948639,52.9462722442182,52.6581958023411,51.7706051975687,49.8258702121588,50.4976252062945,48.4885407946519,46.8783441077737,45.8701406045357,45.8410074170783,43.664181047599,44.2831692278241,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kenya,KEN,78.030303030303,78.8219722038385,83.3622183708839,84.5078299776286,84.8058252427184,86.5172955974843,87.9769299023957,90.9755206430398,91.0237923576063,92.8194297782471,91.1154598825832,87.4827427519558,84.1476655808903,84.5598845598846,83.7687366167024,84.0291076216009,82.9914211115255,82.2055137844612,83.6104513064133,80.0413345143194,77.972972972973,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Korea, Dem. People’s Rep.",PRK,,,,,,,,6.14480966903874,3.67237466474108,4.09256071906674,4.39256217413371,4.59648277523488,4.38000942951438,4.31372549019608,3.46762081455959,2.59768420139642,3.73110995310057,3.44244587423097,3.44625883499878,3.54595578936719,3.50859705955644,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Korea, Rep.",KOR,53.6525165832247,58.3458025901656,58.8038315659988,58.8659134512897,59.5502979422902,59.1070909619297,57.3935585097765,51.6488928646812,52.596199699204,49.7808293254459,46.8212659547606,45.3846699060475,43.2183926127515,42.2063899998479,40.4998415716096,37.9169296215787,37.2643742786968,33.476134401572,32.521186440678,30.8654437218933,28.0251091838893,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Liechtenstein,LIE,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mexico,MEX,74.6997292226105,74.2093108872452,74.0606343076548,73.5909076545499,71.1782052141277,68.4932830772204,69.0510963814815,68.9769429848639,70.0607640552819,68.7597664675825,69.5396279578463,66.3544230355321,65.2143276570758,66.4413572001069,65.7467682849804,63.219744383688,61.9024405836943,60.0556435720082,60.7847126708064,59.0030485292906,58.5259649922581,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,New Zealand,NZL,41.3620506597907,43.1052093973442,41.9517513970288,45.3585325180656,49.3043360799676,50.4015296367113,48.5200094719394,51.4079333986288,49.6077112754988,49.4370750195073,46.9556901498247,49.9116412635299,51.8530524041059,51.7459647642156,51.3513513513513,52.8306010928962,53.498256320837,52.3488496522204,54.3907420013615,53.7075537075537,54.0096278032171,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Nigeria,NGA,75.35456682065,82.1238838024189,79.6690884669394,74.3948443885571,66.3201008191556,70.6432005806042,70.2007299270073,68.0324876802336,70.181758637629,39.6100588153568,40.0923889133304,38.1217534287529,35.698255836844,31.8156055167202,38.8848026338832,33.9847385073516,31.2415784408085,35.026706231454,41.845022219952,42.5645438898451,41.2205790460321,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Russian Federation,RUS,,28.0157752988693,27.5831127885736,23.6443825541115,23.1946167774709,21.9635797509952,21.9492421825718,22.0500633868655,21.1081548203874,21.4035740090045,21.4702815678171,20.7875643277194,20.5207469401091,20.3943906846933,20.5271424097031,20.7441539701609,20.3536826180078,21.5716700971874,22.7957720562546,20.7085512263387,22.2252193418325,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Saudi Arabia,SAU,55.8866627408554,57.344669046824,59.1546991668517,56.8577192357897,64.3224114113648,65.4998441087271,57.3928674388238,55.3774167917366,59.7253708141719,66.8601420191417,69.0318441475121,67.2909270660136,66.3107296522051,66.5459261661031,64.6055810693668,65.6280453185774,62.5552097504613,62.7697163649117,67.2603382037087,67.4678076161127,64.5244958803504,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,South Africa,ZAF,14.2746896566931,13.292194796531,7.33275472215243,8.96500032588151,9.08609903619708,9.21044559415963,9.76081847089728,11.9885719915275,8.27815224051709,9.04189174401369,7.14206285824041,6.46205769129357,10.4450735690625,12.77916382503,7.10996724379972,12.57703859308,13.4667675600163,13.4120792357843,16.6117928763843,12.9793819418697,13.1806830842522,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Spain,ESP,54.9121580991695,55.5485883588594,56.747671054172,57.5868028279654,57.2319694026226,59.6671015198906,56.6139567361545,57.8382849852081,56.2968350238315,54.6361451185035,56.0977111267068,53.4231083129299,54.0621716687223,52.8234823849702,51.4628073451603,51.8532098558498,50.9765385087827,53.0101563544033,56.1594341182907,57.4076079599296,53.8773132468095,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Sweden,SWE,74.9626361113088,75.5156306144448,74.4508998157858,74.3219772879092,74.682534405957,73.8374762248311,75.2338091554743,76.1542188689694,76.1139413073115,74.8773963441819,72.8948500932434,75.242656449553,75.4735926099471,73.2445520581114,74.4328283905839,72.4737387187454,71.5855333435068,74.3111044731536,74.0883561069662,72.7558066541117,73.9381153305204,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Switzerland,CHE,82.002404258973,82.8449014567266,82.102042652749,82.0392226461975,80.2281013368234,80.4357819251632,82.0215776441457,81.8869251736569,80.980268492657,79.5943281059254,80.599180607716,80.1152737752161,79.2046698285297,78.6109850204267,78.3302313214571,79.0192644483363,77.0929783950617,77.5941897412619,78.9775231379462,75.5299015897048,76.5931863727455,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Turkey,TUR,39.8603469120877,41.2209901084952,44.9570246791253,44.1703878615014,44.9443473069214,43.0870547891825,39.9586265491956,37.6288659793814,39.1781587774879,37.8793790821953,39.0688907737254,38.7281382039899,35.7464089139482,34.3142517853367,32.1238240882339,29.0189647197342,26.861787780025,26.1289285943827,24.5007852815795,23.633499864642,23.227878483096,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,United Arab Emirates,ARE,30.6104071525053,35.4169294815189,41.6995498249319,39.0914105199819,31.2603820598007,,,23.4791216702664,19.5480278856501,41.448397185301,34.495227075499,12.1823455560847,27.0764689730917,25.8767526958324,26.2202437330302,25.6061099434593,23.8373316498317,21.6533616353652,22.3490144783726,22.5647645720287,24.0276950259898,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,United Kingdom,GBR,36.606305274667,37.7102357013351,37.7386137549067,38.5359014094901,37.6726241598844,36.5479430179716,36.6525187865294,36.3761720904578,37.0456586309318,35.7928934010152,34.878643548593,35.2843367794181,34.8479792993088,34.814043965611,35.7241836162202,35.1660186677866,34.9255596043727,35.2873757189667,37.1258320225024,35.5075918999866,37.0417638156011,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,United States,USA,40.670653255021,40.8512099875305,40.6758358694726,40.7236362773282,40.4077941802008,40.5736073692759,40.717404355182,41.3280011602288,41.1480473917754,40.6539186045689,41.55770443144,40.7947302752103,41.8448439955628,42.1304452669037,42.2147555454312,41.9876435266738,41.0227236772997,39.8787550708947,40.8078043815169,40.0505894189335,39.7932877259576,,,,
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Vietnam,VNM,37.1965811965812,39.6960901485402,52.1836149187121,49.4338039983224,45.367452413967,46.1392003384811,40.824457272949,40.1173111059659,42.465016146394,43.2702166928703,41.8460984825766,40.4785333264281,37.4860335195531,37.4600089094075,34.5277238081004,31.5750026767551,32.8172776722778,29.234752589183,31.3978326560384,31.2733454649938,30.1746586217847,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Argentina,ARG,61282.904,63684.789,67205.109,67260.114,62885.383,65976.664,66922.75,69632.663,72071.218,66875.079,63714.125,57542.564,59405.4,67868.836,71858.532,81979.452,83497.59,92313.058,82921.871,85826.135,86999.575,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Australia,AUS,78572.809,80751.007,87600.963,87692.638,86728.217,93849.531,89434.463,87193.926,89148.437,90985.604,80600.66,89944.176,95532.684,95129.314,99416.037,98161.923,99038.336,107094.735,106034.972,109280.267,112268.872,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Austria,AUT,30146.407,29104.979,30230.748,29702.7,30098.736,32482.286,31701.215,34059.096,32067.915,31473.861,33732.733,34664.151,37176.046,37216.383,37806.77,36662.666,35808.255,34341.455,33098.342,34077.431,31976.24,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Belgium,BEL,51187.653,53585.871,51873.382,53263.175,52544.443,56779.828,56336.121,56717.489,55074.673,51847.713,54121.253,49918.871,56600.145,53358.517,52335.424,50655.938,48529.078,50802.618,53585.871,53882.898,47982.695,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Brazil,BRA,155176.439,159573.172,167174.863,176287.358,188043.76,206719.791,218666.877,229066.489,233037.85,234046.275,238820.709,231516.045,219594.628,226484.921,232099.098,230844.984,240217.836,253000.998,251145.496,273884.563,289139.283,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Canada,CAN,192418.491,197761.31,202385.397,201857.349,205616.024,207313.845,215179.56,224325.058,227731.701,231197.016,231684.727,224064.701,244863.925,252212.593,255839.256,245586.324,261886.139,245927.355,228212.078,219502.953,208336.938,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Chile,CHL,19130.739,20835.894,22838.076,24253.538,26857.108,29280.995,31077.825,31235.506,32181.592,30652.453,28488.923,30348.092,29611.025,31349.183,33853.744,35764.251,47263.963,47590.326,44968.421,43494.287,45837.5,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,China,CHN,376157.193,395555.623,428899.654,424059.214,468613.264,511040.454,558418.094,559719.879,597240.623,649216.681,659839.98,697393.727,769318.265,894406.969,906214.709,976353.418,1007845.614,1036994.597,1055853.978,1145178.431,1119201.403,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Czech Republic,CZE,,20454.526,19622.117,19548.777,17630.936,18536.685,18393.672,19618.45,19042.731,17993.969,19156.408,19691.79,20025.487,21088.917,21462.951,21008.243,21752.644,21704.973,21074.249,20139.164,19695.457,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Denmark,DNK,22504.379,22148.68,22229.354,23542.14,24502.894,27374.155,26208.049,26112.707,25254.629,24381.883,24722.914,23831.833,22332.03,21917.659,21363.942,21770.979,21638.967,21184.259,19391.096,19893.475,18797.042,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Finland,FIN,26519.744,22530.048,23193.775,24466.224,22324.696,25779.01,26527.078,27509.834,26472.073,24004.182,23798.83,26472.073,27264.145,28496.257,26747.098,27759.19,26534.412,26303.391,24847.592,25595.66,25210.625,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,France,FRA,232847.166,220405.035,227247.657,208622.964,214035.456,228655.785,215443.584,231347.363,227900.383,216518.015,238116.645,232938.841,233177.196,234911.687,233155.194,230474.617,224867.774,221270.447,217229.413,205861.713,205619.691,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Germany,DEU,333623.66,336696.606,340667.967,335226.139,336263.9,346692.848,340917.323,339773.219,324423.157,316880.138,326883.714,311368.637,304001.634,295464.858,287632.146,289146.617,253811.405,275512.711,261845.802,263759.976,254559.473,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Ghana,GHA,3663.333,3575.325,4055.702,4393.066,4770.767,5001.788,5537.17,5588.508,5617.844,5317.15,5973.543,6475.922,6684.941,6402.582,6094.554,8459.769,8929.145,8239.749,6802.285,8096.736,7000.303,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Iceland,ISL,1470.467,1595.145,1763.827,1712.489,1697.821,1925.175,1840.834,1793.163,1782.162,1719.823,1686.82,1763.827,1778.495,1793.163,1760.16,1870.17,1840.834,1694.154,1661.151,1551.141,1466.8,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,India,IND,166558.807,188208.775,187031.668,199118.1,216459.343,243360.455,244401.883,263107.25,285483.284,303752.278,298068.428,284834.225,293851.378,296858.318,300011.938,316902.14,323451.402,395071.579,443919.686,405485.859,409508.558,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Indonesia,IDN,103545.079,117200.987,117516.349,113563.323,113955.692,124733.005,143984.755,109272.933,106141.315,155103.099,149980.3,156969.602,162580.112,174035.82,174897.565,152624.207,166360.789,155517.47,195429.098,209587.385,211497.892,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Israel,ISR,24062.854,27385.156,27638.179,29930.054,30395.763,29350.668,30095.069,29031.639,28279.904,29170.985,30626.784,28232.233,30813.801,24532.23,23560.475,25727.672,25151.953,29229.657,27157.802,28136.891,28023.214,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Italy,ITA,256231.625,259498.922,258574.838,254911.505,265006.756,261057.397,261798.131,260514.681,251490.194,250830.134,246620.418,247760.855,244662.24,237203.562,228945.478,223819.012,216030.304,204699.274,188876.169,178590.234,175062.58,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Jamaica,JAM,7847.38,7686.032,8045.398,8269.085,9295.845,9746.886,10157.59,9262.842,9328.848,9867.897,10190.593,9757.887,10194.26,10139.255,10069.582,11569.385,13087.523,11470.376,8089.402,6747.28,7198.321,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Japan,JPN,651156.524,678758.033,659256.927,695211.862,691244.168,694119.096,675655.751,655729.273,662337.207,661336.116,636510.526,640705.574,640580.896,627471.371,624970.477,596844.587,586334.965,553529.983,504722.213,510398.729,525932.141,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kenya,KEN,3777.01,4367.397,5291.481,5540.837,6406.249,8071.067,7271.661,9130.83,9259.175,9669.879,8536.776,6970.967,5683.85,6446.586,7172.652,8045.398,8159.075,8419.432,10326.272,9941.237,10579.295,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Korea, Dem. People’s Rep.",PRK,,,,,,,,3989.696,2610.904,3138.952,3490.984,3498.318,3406.643,3428.645,2878.595,2196.533,2625.572,2687.911,2592.569,2570.567,2581.568,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Korea, Rep.",KOR,140292.086,165865.744,189319.876,202521.076,223177.287,238663.028,246811.102,188432.462,210313.451,222799.586,210786.494,211325.543,201490.649,203551.503,187482.709,178458.222,184710.457,169921.446,165488.043,174919.567,165187.349,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Liechtenstein,LIE,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mexico,MEX,243800.495,243925.173,244731.913,256194.955,233672.241,233892.261,247925.87,258017.454,268057.7,263011.908,275124.009,260015.969,264717.063,273583.869,286286.357,281511.923,284049.487,284958.903,273880.896,262601.204,273052.154,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,New Zealand,NZL,9999.909,10832.318,11287.026,11969.088,13384.55,14499.318,15027.366,15397.733,16230.142,16263.145,16204.473,16571.173,17597.933,17986.635,17418.25,17726.278,18001.303,17938.964,17579.598,17051.55,16868.2,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Nigeria,NGA,34095.766,53285.177,47850.683,34711.822,23157.105,28554.929,28213.898,27337.485,31433.524,31363.851,33417.371,37407.067,33248.689,30876.14,40711.034,33479.71,29757.705,32463.951,30040.064,36273.964,36284.965,,,,
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Russian Federation,RUS,,583243.684,535444.339,402222.229,379072.458,354888.593,335570.837,330385.699,323792.433,333491.648,334507.407,323799.767,329351.605,326913.05,331654.481,346348.15,339417.52,370091.975,358889.29,360854.802,401848.195,,,,
